,syn_mRNA1_1,syn_mRNA2_1,syn_mRNA3_1,deg_mRNA_1,syn_Pep_1,deg_Pep_1,Pepmax_1,Km_1,deg_Ind_1,state1_1,state2_1,syn_mRNA1_2,syn_mRNA2_2,syn_mRNA3_2,deg_mRNA_2,syn_Pep_2,deg_Pep_2,Pepmax_2,state1_2,state2_2,syn_mRNA1_3,syn_mRNA2_3,syn_mRNA3_3,deg_mRNA_3,syn_Pep_3,deg_Pep_3,Pepmax_3,Km_3,deg_Ind_3,Ratio_3,state1_3,state2_3
251,6.248820672681713e-07,5.050426267633813e-07,1.3401667026835914e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.399749116965397,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,8.782292038620358e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002337578273124373,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.76124225412144,0.0023499266772849074,0.15005782147073843,0.0,0.0
252,6.248820672681713e-07,5.050426267633813e-07,1.3401667026835914e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.399749116965397,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002337578273124373,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.76124225412144,0.0023499266772849074,0.15005782147073843,0.0,0.0
253,6.248820672681713e-07,5.050426267633813e-07,1.3401667026835914e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.399749116965397,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.76124225412144,0.0023499266772849074,0.15005782147073843,0.0,0.0
254,6.248820672681713e-07,5.050426267633813e-07,1.3401667026835914e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.399749116965397,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
255,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.399749116965397,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
256,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033894945656622274,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
257,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.0890426832368e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
258,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1284571232996121e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
259,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.910639904491005e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
260,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.0019482294864936554,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
261,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,37.56505019870606,0.0023499266772849074,0.15005782147073843,0.0,0.0
262,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,32.087370774358654,0.0023499266772849074,0.15005782147073843,0.0,0.0
263,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002458595288298212,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,32.087370774358654,0.0023499266772849074,0.16541922825939542,0.0,0.0
264,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,32.087370774358654,0.0023499266772849074,0.16541922825939542,0.0,0.0
265,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,12.183906370882527,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
266,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.567841380335558,0.0033917366261710215,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
267,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.567841380335558,0.0034960469857712602,0.0,0.0,6.455712794543349e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
268,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.567841380335558,0.0034960469857712602,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.896196460083051e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
269,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.567841380335558,0.0034960469857712602,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2394895001538032e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
270,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.567841380335558,0.0034960469857712602,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
271,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.547129968844072,0.0034960469857712602,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
272,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.547129968844072,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002505399983734235,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
273,6.248820672681713e-07,5.050426267633813e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.547129968844072,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
274,6.248820672681713e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.547129968844072,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
275,6.248820672681713e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1536089286905367e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
276,6.248820672681713e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1873513454710579e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.00197317064522734,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
277,6.248820672681713e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1873513454710579e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
278,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.369549094036545e-07,1.1873513454710579e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
279,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.0058702756583596865,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
280,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002532648475139597,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
281,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002542359450701975,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,28.564227918281457,0.0023499266772849074,0.16541922825939542,0.0,0.0
282,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0018971104056369672,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002542359450701975,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,27.74273212179633,0.0023499266772849074,0.16541922825939542,0.0,0.0
283,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,9.358706918993475,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002542359450701975,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,27.74273212179633,0.0023499266772849074,0.16541922825939542,0.0,0.0
284,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.315860812660828,0.003420524214506946,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002542359450701975,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,27.74273212179633,0.0023499266772849074,0.16541922825939542,0.0,0.0
285,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.315860812660828,0.003397274220948293,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002542359450701975,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,27.74273212179633,0.0023499266772849074,0.16541922825939542,0.0,0.0
286,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.315860812660828,0.003397274220948293,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002636088780062773,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,27.74273212179633,0.0023499266772849074,0.16541922825939542,0.0,0.0
287,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.315860812660828,0.003397274220948293,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002636088780062773,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
288,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.473911096396591e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002636088780062773,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
289,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.037261627932863e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002636088780062773,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
290,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002636088780062773,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
291,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.229578308331287e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
292,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.0023499266772849074,0.16541922825939542,0.0,0.0
293,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0019255468455374122,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
294,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.526463034230573e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
295,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.170278580652422e-07,8.28948243321182,0.003397274220948293,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
296,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.170278580652422e-07,8.28948243321182,0.003723355964291475,0.0,0.0,6.67650515322009e-07,9.458178245959065e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
297,6.371219524501109e-07,4.941846856962012e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.170278580652422e-07,8.28948243321182,0.003723355964291475,0.0,0.0,6.67650515322009e-07,9.625410532360376e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
298,6.371219524501109e-07,4.847841564445143e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.170278580652422e-07,8.28948243321182,0.003723355964291475,0.0,0.0,6.67650515322009e-07,9.625410532360376e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
299,6.371219524501109e-07,4.847841564445143e-07,1.3605351536105817e-07,0.1357,0.0064306825201043884,0.0020189865535338468,6.170278580652422e-07,8.28948243321182,0.003707915325187745,0.0,0.0,6.67650515322009e-07,9.625410532360376e-07,1.1873513454710579e-07,0.1357,0.005919775119730678,0.002802637163572484,7.729743903025266e-07,0.0,0.0,4.768427573509107e-07,8.377467024547807e-07,1.2502457966912615e-07,0.1357,0.00702592113278659,0.0020325225995913567,7.110983042072673e-07,25.708113408169133,0.002389569770734961,0.16541922825939542,0.0,0.0
