,row,model_num,ic value,Evidence,d(ic value)
913,304,2,953.2420941820825,No support,590.5264323629441
545,181,3,958.5463103457046,No support,595.8306485265662
904,301,2,959.3446677665719,No support,596.6290059474335
542,180,3,962.4195918311362,No support,599.7039300119978
901,300,2,965.4836683662336,No support,602.7680065470952
898,299,2,966.8073489346302,No support,604.0916871154918
895,298,2,966.8073489346302,No support,604.0916871154918
892,297,2,966.8073489346302,No support,604.0916871154918
539,179,3,968.2147804316942,No support,605.4991186125558
530,176,3,973.0492821420547,No support,610.3336203229163
524,174,3,973.0492821420547,No support,610.3336203229163
536,178,3,973.0492821420547,No support,610.3336203229163
521,173,3,973.0492821420547,No support,610.3336203229163
527,175,3,973.0492821420547,No support,610.3336203229163
533,177,3,973.0492821420547,No support,610.3336203229163
877,292,2,975.3643764564132,No support,612.6487146372748
886,295,2,975.3643764564132,No support,612.6487146372748
889,296,2,975.3643764564132,No support,612.6487146372748
883,294,2,975.3643764564132,No support,612.6487146372748
874,291,2,975.3643764564132,No support,612.6487146372748
880,293,2,975.3643764564132,No support,612.6487146372748
871,290,2,976.565752906404,No support,613.8500910872656
868,289,2,979.5000450869127,No support,616.7843832677743
1608,536,1,980.6601455653444,No support,617.944483746206
1599,533,1,981.2054743726251,No support,618.4898125534867
1602,534,1,981.2054743726251,No support,618.4898125534867
1590,530,1,981.2054743726251,No support,618.4898125534867
1593,531,1,981.2054743726251,No support,618.4898125534867
1605,535,1,981.2054743726251,No support,618.4898125534867
1596,532,1,981.2054743726251,No support,618.4898125534867
1581,527,1,982.0048956327488,No support,619.2892338136104
1572,524,1,982.0048956327488,No support,619.2892338136104
1587,529,1,982.0048956327488,No support,619.2892338136104
1584,528,1,982.0048956327488,No support,619.2892338136104
1569,523,1,982.0048956327488,No support,619.2892338136104
1578,526,1,982.0048956327488,No support,619.2892338136104
1575,525,1,982.0048956327488,No support,619.2892338136104
1563,521,1,982.7207855477635,No support,620.0051237286251
1566,522,1,982.7207855477635,No support,620.0051237286251
1557,519,1,982.7847469999816,No support,620.0690851808432
1560,520,1,982.7847469999816,No support,620.0690851808432
1548,516,1,982.7847469999816,No support,620.0690851808432
1554,518,1,982.7847469999816,No support,620.0690851808432
1551,517,1,982.7847469999816,No support,620.0690851808432
1545,515,1,983.7364461330799,No support,621.0207843139415
1542,514,1,983.9387149080718,No support,621.2230530889334
1533,511,1,984.769910845608,No support,622.0542490264696
1530,510,1,984.769910845608,No support,622.0542490264696
1536,512,1,984.769910845608,No support,622.0542490264696
1539,513,1,984.769910845608,No support,622.0542490264696
518,172,3,985.9574341095546,No support,623.2417722904162
512,170,3,985.9574341095546,No support,623.2417722904162
515,171,3,985.9574341095546,No support,623.2417722904162
503,167,3,985.9574341095546,No support,623.2417722904162
506,168,3,985.9574341095546,No support,623.2417722904162
509,169,3,985.9574341095546,No support,623.2417722904162
862,287,2,986.0232504368821,No support,623.3075886177437
859,286,2,986.0232504368821,No support,623.3075886177437
865,288,2,986.0232504368821,No support,623.3075886177437
1518,506,1,986.1308880034989,No support,623.4152261843604
1524,508,1,986.1308880034989,No support,623.4152261843604
1527,509,1,986.1308880034989,No support,623.4152261843604
1521,507,1,986.1308880034989,No support,623.4152261843604
1515,505,1,987.9520820527861,No support,625.2364202336477
1512,504,1,988.0285517639094,No support,625.312889944771
1509,503,1,988.0285517639094,No support,625.312889944771
1491,497,1,988.3635818729089,No support,625.6479200537705
1494,498,1,988.3635818729089,No support,625.6479200537705
1500,500,1,988.3635818729089,No support,625.6479200537705
1488,496,1,988.3635818729089,No support,625.6479200537705
1503,501,1,988.3635818729089,No support,625.6479200537705
1506,502,1,988.3635818729089,No support,625.6479200537705
1497,499,1,988.3635818729089,No support,625.6479200537705
844,281,2,988.9123811041278,No support,626.1967192849894
850,283,2,988.9123811041278,No support,626.1967192849894
853,284,2,988.9123811041278,No support,626.1967192849894
856,285,2,988.9123811041278,No support,626.1967192849894
847,282,2,988.9123811041278,No support,626.1967192849894
500,166,3,989.8180316679224,No support,627.102369848784
1485,495,1,989.9925212546092,No support,627.2768594354708
1479,493,1,989.9925212546092,No support,627.2768594354708
1476,492,1,989.9925212546092,No support,627.2768594354708
1482,494,1,989.9925212546092,No support,627.2768594354708
841,280,2,990.4164186837752,No support,627.7007568646368
1473,491,1,990.970719176429,No support,628.2550573572906
1458,486,1,990.970719176429,No support,628.2550573572906
1461,487,1,990.970719176429,No support,628.2550573572906
1464,488,1,990.970719176429,No support,628.2550573572906
1470,490,1,990.970719176429,No support,628.2550573572906
1467,489,1,990.970719176429,No support,628.2550573572906
497,165,3,991.2647191550617,No support,628.5490573359233
1455,485,1,991.3380605213229,No support,628.6223987021845
838,279,2,992.5331123425316,No support,629.8174505233932
1446,482,1,992.8047986136045,No support,630.0891367944661
1449,483,1,992.8047986136045,No support,630.0891367944661
1452,484,1,992.8047986136045,No support,630.0891367944661
835,278,2,992.9951308303481,No support,630.2794690112097
832,277,2,992.9951308303481,No support,630.2794690112097
829,276,2,992.9951308303481,No support,630.2794690112097
1443,481,1,993.7800899152957,No support,631.0644280961573
1440,480,1,993.7862549127341,No support,631.0705930935957
1437,479,1,993.7862549127341,No support,631.0705930935957
1434,478,1,994.3721186138271,No support,631.6564567946887
1431,477,1,994.6606740494298,No support,631.9450122302914
1425,475,1,994.6606740494298,No support,631.9450122302914
1428,476,1,994.6606740494298,No support,631.9450122302914
1419,473,1,995.6497412209363,No support,632.9340794017979
1422,474,1,995.6497412209363,No support,632.9340794017979
1416,472,1,995.6596447651916,No support,632.9439829460532
1413,471,1,995.6596447651916,No support,632.9439829460532
1410,470,1,995.6596447651916,No support,632.9439829460532
1407,469,1,995.6596447651916,No support,632.9439829460532
1404,468,1,995.6596447651916,No support,632.9439829460532
1401,467,1,995.6596447651916,No support,632.9439829460532
1377,459,1,996.3342844371548,No support,633.6186226180164
1383,461,1,996.3342844371548,No support,633.6186226180164
1386,462,1,996.3342844371548,No support,633.6186226180164
1398,466,1,996.3342844371548,No support,633.6186226180164
1374,458,1,996.3342844371548,No support,633.6186226180164
1395,465,1,996.3342844371548,No support,633.6186226180164
1392,464,1,996.3342844371548,No support,633.6186226180164
1380,460,1,996.3342844371548,No support,633.6186226180164
1389,463,1,996.3342844371548,No support,633.6186226180164
820,273,2,996.8730124306982,No support,634.1573506115598
826,275,2,996.8730124306982,No support,634.1573506115598
823,274,2,996.8730124306982,No support,634.1573506115598
1371,457,1,997.0066209439739,No support,634.2909591248355
1362,454,1,997.1870137318424,No support,634.471351912704
1353,451,1,997.1870137318424,No support,634.471351912704
1356,452,1,997.1870137318424,No support,634.471351912704
1368,456,1,997.1870137318424,No support,634.471351912704
1359,453,1,997.1870137318424,No support,634.471351912704
1365,455,1,997.1870137318424,No support,634.471351912704
1350,450,1,997.1870137318424,No support,634.471351912704
1344,448,1,997.4262596739931,No support,634.7105978548547
1347,449,1,997.4262596739931,No support,634.7105978548547
1341,447,1,997.4486627334542,No support,634.7330009143158
1338,446,1,997.4486627334542,No support,634.7330009143158
1335,445,1,997.4486627334542,No support,634.7330009143158
1332,444,1,997.4486627334542,No support,634.7330009143158
1329,443,1,997.5509897808857,No support,634.8353279617473
1323,441,1,997.5509897808857,No support,634.8353279617473
1326,442,1,997.5509897808857,No support,634.8353279617473
1317,439,1,997.5577094701374,No support,634.842047650999
1314,438,1,997.5577094701374,No support,634.842047650999
1311,437,1,997.5577094701374,No support,634.842047650999
1308,436,1,997.5577094701374,No support,634.842047650999
1302,434,1,997.5577094701374,No support,634.842047650999
1305,435,1,997.5577094701374,No support,634.842047650999
1299,433,1,997.5577094701374,No support,634.842047650999
1320,440,1,997.5577094701374,No support,634.842047650999
1296,432,1,997.6139651421412,No support,634.8983033230028
1293,431,1,997.6139651421412,No support,634.8983033230028
1290,430,1,997.6139651421412,No support,634.8983033230028
1287,429,1,997.6991893967393,No support,634.9835275776009
811,270,2,997.7671556702154,No support,635.051493851077
814,271,2,997.7671556702154,No support,635.051493851077
817,272,2,997.7671556702154,No support,635.051493851077
808,269,2,997.7671556702154,No support,635.051493851077
805,268,2,997.7671556702154,No support,635.051493851077
1284,428,1,998.0978432241212,No support,635.3821814049828
1281,427,1,998.0978432241212,No support,635.3821814049828
802,267,2,998.2826555318594,No support,635.566993712721
799,266,2,998.2826555318594,No support,635.566993712721
796,265,2,998.2826555318594,No support,635.566993712721
793,264,2,998.2826555318594,No support,635.566993712721
1272,424,1,998.4748185411471,No support,635.7591567220087
1275,425,1,998.4748185411471,No support,635.7591567220087
1266,422,1,998.4748185411471,No support,635.7591567220087
1278,426,1,998.4748185411471,No support,635.7591567220087
1269,423,1,998.4748185411471,No support,635.7591567220087
1257,419,1,999.9027351759493,No support,637.1870733568109
1260,420,1,999.9027351759493,No support,637.1870733568109
1263,421,1,999.9027351759493,No support,637.1870733568109
1254,418,1,999.9027351759493,No support,637.1870733568109
1251,417,1,1003.0422341583591,No support,640.3265723392207
790,263,2,1003.5186830128466,No support,640.8030211937082
781,260,2,1003.5186830128466,No support,640.8030211937082
784,261,2,1003.5186830128466,No support,640.8030211937082
787,262,2,1003.5186830128466,No support,640.8030211937082
778,259,2,1003.5186830128466,No support,640.8030211937082
1233,411,1,1003.9451304645133,No support,641.2294686453749
1230,410,1,1003.9451304645133,No support,641.2294686453749
1227,409,1,1003.9451304645133,No support,641.2294686453749
1242,414,1,1003.9453504629078,No support,641.2296886437694
1245,415,1,1003.9453504629078,No support,641.2296886437694
1248,416,1,1003.9453504629078,No support,641.2296886437694
1239,413,1,1003.9453504629078,No support,641.2296886437694
1236,412,1,1003.9453504629078,No support,641.2296886437694
1224,408,1,1006.6637587851577,No support,643.9480969660193
775,258,2,1007.35260506002,No support,644.6369432408816
1209,403,1,1007.7703612268035,No support,645.0546994076651
1215,405,1,1007.7703612268035,No support,645.0546994076651
1218,406,1,1007.7703612268035,No support,645.0546994076651
1221,407,1,1007.7703612268035,No support,645.0546994076651
1212,404,1,1007.7703612268035,No support,645.0546994076651
1203,401,1,1008.3805012183292,No support,645.6648393991908
1200,400,1,1008.3805012183292,No support,645.6648393991908
1197,399,1,1008.3805012183292,No support,645.6648393991908
1194,398,1,1008.3805012183292,No support,645.6648393991908
1206,402,1,1008.3805012183292,No support,645.6648393991908
1191,397,1,1008.4710105495737,No support,645.7553487304353
1188,396,1,1008.4710105495737,No support,645.7553487304353
1158,386,1,1008.511350594163,No support,645.7956887750246
1161,387,1,1008.511350594163,No support,645.7956887750246
1164,388,1,1008.511350594163,No support,645.7956887750246
1176,392,1,1008.511350594163,No support,645.7956887750246
1170,390,1,1008.511350594163,No support,645.7956887750246
1173,391,1,1008.511350594163,No support,645.7956887750246
1182,394,1,1008.511350594163,No support,645.7956887750246
1167,389,1,1008.511350594163,No support,645.7956887750246
1185,395,1,1008.511350594163,No support,645.7956887750246
1179,393,1,1008.511350594163,No support,645.7956887750246
1155,385,1,1008.5717545677567,No support,645.8560927486183
1149,383,1,1008.5717545677567,No support,645.8560927486183
1146,382,1,1008.5717545677567,No support,645.8560927486183
1143,381,1,1008.5717545677567,No support,645.8560927486183
1152,384,1,1008.5717545677567,No support,645.8560927486183
1134,378,1,1008.5948766230681,No support,645.8792148039297
1140,380,1,1008.5948766230681,No support,645.8792148039297
1137,379,1,1008.5948766230681,No support,645.8792148039297
1131,377,1,1011.254015434029,No support,648.5383536148906
1128,376,1,1013.300901075683,No support,650.5852392565446
494,164,3,1013.3095521640831,No support,650.5938903449447
491,163,3,1013.3095521640831,No support,650.5938903449447
1122,374,1,1013.509640180386,No support,650.7939783612476
1125,375,1,1013.509640180386,No support,650.7939783612476
1119,373,1,1013.5174051904393,No support,650.8017433713009
1095,365,1,1013.7223103862011,No support,651.0066485670627
1104,368,1,1013.7223103862011,No support,651.0066485670627
1098,366,1,1013.7223103862011,No support,651.0066485670627
1110,370,1,1013.7223103862011,No support,651.0066485670627
1107,369,1,1013.7223103862011,No support,651.0066485670627
1101,367,1,1013.7223103862011,No support,651.0066485670627
1113,371,1,1013.7223103862011,No support,651.0066485670627
1116,372,1,1013.7223103862011,No support,651.0066485670627
1092,364,1,1013.7223103862011,No support,651.0066485670627
1074,358,1,1013.7295799832915,No support,651.0139181641531
1077,359,1,1013.7295799832915,No support,651.0139181641531
1080,360,1,1013.7295799832915,No support,651.0139181641531
1089,363,1,1013.7295799832915,No support,651.0139181641531
1071,357,1,1013.7295799832915,No support,651.0139181641531
1083,361,1,1013.7295799832915,No support,651.0139181641531
1086,362,1,1013.7295799832915,No support,651.0139181641531
1047,349,1,1016.1401459687827,No support,653.4244841496443
1053,351,1,1016.1401459687827,No support,653.4244841496443
1068,356,1,1016.1401459687827,No support,653.4244841496443
1050,350,1,1016.1401459687827,No support,653.4244841496443
1065,355,1,1016.1401459687827,No support,653.4244841496443
1059,353,1,1016.1401459687827,No support,653.4244841496443
1056,352,1,1016.1401459687827,No support,653.4244841496443
1062,354,1,1016.1401459687827,No support,653.4244841496443
763,254,2,1016.2475636960493,No support,653.5319018769109
766,255,2,1016.2475636960493,No support,653.5319018769109
760,253,2,1016.2475636960493,No support,653.5319018769109
772,257,2,1016.2475636960493,No support,653.5319018769109
769,256,2,1016.2475636960493,No support,653.5319018769109
1044,348,1,1016.3643992559621,No support,653.6487374368237
1038,346,1,1016.6567209018142,No support,653.9410590826758
1035,345,1,1016.6567209018142,No support,653.9410590826758
1041,347,1,1016.6567209018142,No support,653.9410590826758
1032,344,1,1016.6567209018142,No support,653.9410590826758
1029,343,1,1017.4240869552126,No support,654.7084251360742
757,252,2,1019.6141817633259,No support,656.8985199441875
754,251,2,1022.6534428516484,No support,659.93778103251
751,250,2,1022.6534428516484,No support,659.93778103251
736,245,2,1024.8593124822778,No support,662.1436506631394
724,241,2,1024.8593124822778,No support,662.1436506631394
742,247,2,1024.8593124822778,No support,662.1436506631394
727,242,2,1024.8593124822778,No support,662.1436506631394
748,249,2,1024.8593124822778,No support,662.1436506631394
745,248,2,1024.8593124822778,No support,662.1436506631394
733,244,2,1024.8593124822778,No support,662.1436506631394
730,243,2,1024.8593124822778,No support,662.1436506631394
739,246,2,1024.8593124822778,No support,662.1436506631394
721,240,2,1025.4558941430312,No support,662.7402323238928
703,234,2,1025.4558941430312,No support,662.7402323238928
718,239,2,1025.4558941430312,No support,662.7402323238928
715,238,2,1025.4558941430312,No support,662.7402323238928
712,237,2,1025.4558941430312,No support,662.7402323238928
709,236,2,1025.4558941430312,No support,662.7402323238928
706,235,2,1025.4558941430312,No support,662.7402323238928
676,225,2,1025.8287826070864,No support,663.113120787948
691,230,2,1025.8287826070864,No support,663.113120787948
685,228,2,1025.8287826070864,No support,663.113120787948
694,231,2,1025.8287826070864,No support,663.113120787948
679,226,2,1025.8287826070864,No support,663.113120787948
697,232,2,1025.8287826070864,No support,663.113120787948
688,229,2,1025.8287826070864,No support,663.113120787948
673,224,2,1025.8287826070864,No support,663.113120787948
682,227,2,1025.8287826070864,No support,663.113120787948
700,233,2,1025.8287826070864,No support,663.113120787948
1026,342,1,1026.7437547088307,No support,664.0280928896923
1011,337,1,1026.980601043353,No support,664.2649392242147
1014,338,1,1026.980601043353,No support,664.2649392242147
1023,341,1,1026.980601043353,No support,664.2649392242147
1017,339,1,1026.980601043353,No support,664.2649392242147
1020,340,1,1026.980601043353,No support,664.2649392242147
488,162,3,1029.1520380186798,No support,666.4363761995414
1008,336,1,1029.4563589307056,No support,666.7406971115672
1002,334,1,1029.6649440701099,No support,666.9492822509715
1005,335,1,1029.6649440701099,No support,666.9492822509715
999,333,1,1029.6649440701099,No support,666.9492822509715
485,161,3,1029.9642048267879,No support,667.2485430076495
996,332,1,1030.0816104675187,No support,667.3659486483803
670,223,2,1031.3885406868228,No support,668.6728788676844
658,219,2,1032.294232853612,No support,669.5785710344735
661,220,2,1032.294232853612,No support,669.5785710344735
652,217,2,1032.294232853612,No support,669.5785710344735
667,222,2,1032.294232853612,No support,669.5785710344735
649,216,2,1032.294232853612,No support,669.5785710344735
655,218,2,1032.294232853612,No support,669.5785710344735
664,221,2,1032.294232853612,No support,669.5785710344735
993,331,1,1035.4959525437848,No support,672.7802907246464
987,329,1,1035.4959525437848,No support,672.7802907246464
990,330,1,1035.4959525437848,No support,672.7802907246464
482,160,3,1036.0241498325427,No support,673.3084880134043
984,328,1,1036.1510658066095,No support,673.4354039874711
981,327,1,1036.1510658066095,No support,673.4354039874711
978,326,1,1036.1510658066095,No support,673.4354039874711
966,322,1,1036.6302331209472,No support,673.9145713018088
963,321,1,1036.6302331209472,No support,673.9145713018088
972,324,1,1036.6302331209472,No support,673.9145713018088
969,323,1,1036.6302331209472,No support,673.9145713018088
975,325,1,1036.6302331209472,No support,673.9145713018088
479,159,3,1038.5882252167703,No support,675.8725633976319
960,320,1,1038.771661284116,No support,676.0559994649775
957,319,1,1038.771661284116,No support,676.0559994649775
954,318,1,1038.771661284116,No support,676.0559994649775
628,209,2,1040.2204252587408,No support,677.5047634396024
631,210,2,1040.2204252587408,No support,677.5047634396024
634,211,2,1040.2204252587408,No support,677.5047634396024
637,212,2,1040.2204252587408,No support,677.5047634396024
646,215,2,1040.2204252587408,No support,677.5047634396024
640,213,2,1040.2204252587408,No support,677.5047634396024
625,208,2,1040.2204252587408,No support,677.5047634396024
643,214,2,1040.2204252587408,No support,677.5047634396024
616,205,2,1040.399049584558,No support,677.6833877654196
622,207,2,1040.399049584558,No support,677.6833877654196
619,206,2,1040.399049584558,No support,677.6833877654196
604,201,2,1040.399049584558,No support,677.6833877654196
610,203,2,1040.399049584558,No support,677.6833877654196
613,204,2,1040.399049584558,No support,677.6833877654196
607,202,2,1040.399049584558,No support,677.6833877654196
601,200,2,1040.399049584558,No support,677.6833877654196
951,317,1,1043.408581007724,No support,680.6929191885856
945,315,1,1043.68176211445,No support,680.9661002953117
942,314,1,1043.68176211445,No support,680.9661002953117
939,313,1,1043.68176211445,No support,680.9661002953117
948,316,1,1043.68176211445,No support,680.9661002953117
936,312,1,1043.68176211445,No support,680.9661002953117
933,311,1,1043.68176211445,No support,680.9661002953117
930,310,1,1044.307074836056,No support,681.5914130169176
467,155,3,1045.406408387499,No support,682.6907465683605
